age,home_owner,income,months_employed,years_employed,personal_account_m,personal_account_y,has_debt,amount_requested,risk_score,risk_score_2,risk_score_3,risk_score_5,ext_quality_score,ext_quality_score_2,inquiries_last_month
42,0,3260,0,5,1,7,1,1000,52050,0.682551261,0.955232088,0.559011048,0.524758,0.324758,4
38,0,3530,0,4,2,3,0,900,63800,0.551430252,0.795733076,0.810505266,0.531786,0.431786,8
35,0,3700,0,3,4,2,0,2650,71300,0.748543697,0.901373676,0.775355938,0.620894,0.720894,5
40,1,3145,0,4,5,3,1,900,59700,0.7034,0.822813791,0.500246006,0.584622,0.584622,5
31,0,2035,0,2,2,4,1,400,19750,0.288995798,0.789167714,0.774017666,0.398476,0.598476,9
41,0,2880,0,4,2,4,0,900,65550,0.678287395,0.753131173,0.547948909,0.698537,0.498537,5
39,0,3160,0,6,5,2,1,900,82000,0.757530252,0.886783983,0.592146977,0.534315,0.534315,5
33,0,2640,0,1,7,3,1,400,83550,0.78735042,0.877749596,0.624348512,0.716705,0.716705,6
34,0,3295,3,2,5,3,1,700,56450,0.561311765,0.853014455,0.65675712,0.629499,0.529499,4
40,0,2735,0,1,1,2,1,900,61050,0.593923529,0.851993177,0.709799422,0.429159,0.629159,3
61,0,3690,0,1,1,5,1,900,73100,0.662163866,0.859860388,0.832172613,0.790655,0.590655,4
53,0,5735,0,5,6,4,1,600,45550,0.501895798,0.778954929,0.694310888,0.756914,0.756914,10
37,0,3595,0,3,6,3,1,401,36950,0.636089916,0.876694649,0.79409175,0.704504,0.804504,7
37,0,3020,0,1,4,4,1,600,53550,0.728198319,0.881015443,0.742549443,0.594076,0.494076,5
38,1,3525,0,3,2,4,1,400,79700,0.737529412,0.907018765,0.794298823,0.721811,0.721811,7
52,0,3030,6,0,6,1,1,500,80950,0.727582353,0.913539235,0.861322819,0.783235,0.483235,3
36,0,2550,0,3,2,3,1,2800,66650,0.668498319,0.867626594,0.792452281,0.448763,0.548763,5
51,1,2500,0,5,1,0,1,1450,87900,0.764195798,0.939486443,0.837911611,0.946244,0.746244,5
39,0,3229,0,2,2,2,1,1100,58400,0.694036975,0.912428174,0.789329931,0.827158,0.527158,4
55,1,2185,0,2,1,3,1,700,49750,0.649698319,0.827336595,0.706050719,0.684723,0.484723,17
37,1,5085,0,9,1,3,1,900,42900,0.699980672,0.920351499,0.925749847,0.84104,0.54104,8
37,0,3250,0,5,7,4,1,700,65950,0.824404202,0.891093554,0.728507852,0.458796,0.458796,6
40,1,3185,0,5,2,6,0,1200,87300,0.821515966,0.955164751,0.848450933,0.754556,0.654556,7
55,1,3115,0,4,2,3,0,400,66350,0.827852941,0.878815766,0.867843901,0.673099,0.473099,3
46,1,2225,0,6,2,8,1,1450,63050,0.717621849,0.905705692,0.801241752,0.709348,0.809348,5
41,1,9165,2,1,2,4,1,600,58100,0.750490756,0.875561142,0.851973738,0.475634,0.475634,2
35,1,4085,0,4,2,4,1,900,58700,0.580356303,0.903461124,0.771622638,0.357684,0.457684,15
56,0,6210,0,3,1,2,1,1100,60650,0.655053782,0.881172562,0.628151122,0.732735,0.732735,5
68,1,6140,0,4,2,4,1,1850,87750,0.758635294,0.97530975,0.897345789,0.80619,0.90619,4
56,1,5045,0,5,3,3,1,1100,31850,0.551680672,0.849625157,0.485277721,0.439911,0.739911,2
49,1,2955,10,4,5,2,1,600,53850,0.683858824,0.851836057,0.554929488,0.74875,0.84875,6
75,0,2968,0,2,2,2,1,600,83400,0.652307563,0.946287484,0.748653813,0.715847,0.815847,6
41,1,2635,6,1,3,2,1,1700,35350,0.748195798,0.897995601,0.845337995,0.559103,0.459103,7
60,1,6665,5,1,2,1,1,2100,75900,0.704328571,0.900228946,0.920154603,0.491948,0.791948,2
56,1,4795,0,8,2,3,0,2200,91100,0.693412605,0.810468666,0.697541053,0.628277,0.528277,3
49,0,4700,0,6,2,8,1,1200,60300,0.56010084,0.924919196,0.56266477,0.421892,0.421892,7
38,0,2085,4,1,2,4,0,700,73650,0.625053782,0.911350781,0.967571712,0.624486,0.524486,6
51,0,2730,5,0,2,5,0,2500,87200,0.794255462,0.886604417,0.824645259,0.534809,0.434809,6
53,1,9333,0,2,2,4,0,1200,61000,0.763597479,0.877760819,0.718410057,0.932811,0.632811,2
66,0,2560,0,8,2,2,0,2700,76700,0.536169748,0.876537529,0.860319115,0.736857,0.636857,9
60,1,4930,0,1,2,5,1,1400,77700,0.817873109,0.903550907,0.842049644,0.810514,0.510514,4
51,0,4770,0,1,2,3,1,1900,89200,0.773621849,0.845158467,0.848557892,0.507991,0.507991,17
31,1,3025,5,4,6,2,1,600,50750,0.651420168,0.919296552,0.757878821,0.859294,0.659294,9
42,0,5597,1,2,3,2,1,500,35450,0.673634454,0.924907973,0.568211242,0.390585,0.690585,15
45,0,6285,1,4,5,2,1,1800,86750,0.833840336,0.955220866,0.973790742,0.774717,0.674717,5
80,0,3665,0,6,2,7,0,400,79650,0.734232773,0.909050099,0.696306317,0.548542,0.648542,6
42,1,2140,0,2,6,4,1,400,56700,0.781690756,0.920329054,0.594962996,0.736846,0.536846,6
51,0,3675,0,1,2,3,1,1600,66950,0.621021849,0.877626145,0.804639629,0.450211,0.650211,5
32,1,9005,0,5,6,3,1,3300,67950,0.742795798,0.945030526,0.795065506,0.726237,0.826237,8
67,0,6105,0,5,6,4,1,800,78450,0.609555462,0.802567786,0.811706631,0.777785,0.577785,11
50,1,5175,0,10,2,2,1,2900,73600,0.557516807,0.851869725,0.751907936,0.504096,0.604096,18
48,1,1505,0,1,6,3,1,600,33100,0.743884874,0.874281738,0.51068607,0.533903,0.533903,4
57,0,3470,0,2,1,4,1,1200,37600,0.566745378,0.901239002,0.913348581,0.390087,0.490087,11
60,0,3635,0,9,0,1,1,2800,80200,0.739435294,0.79365685,0.771298338,0.432702,0.532702,4
34,0,4133,6,4,5,1,0,600,76500,0.738895798,0.939520111,0.822671222,0.650261,0.850261,5
39,0,2245,0,2,2,4,1,1400,69550,0.655863025,0.874472526,0.823174358,0.610786,0.810786,6
31,0,1660,0,2,2,2,1,450,45200,0.761862185,0.89467364,0.717428601,0.506863,0.506863,4
43,1,4660,0,5,7,1,1,1100,58300,0.666882353,0.849602711,0.593867735,0.644156,0.744156,4
51,1,1625,5,0,8,1,1,1199,30300,0.606972269,0.86642575,0.806590563,0.638229,0.638229,8
58,0,1640,0,5,4,2,1,700,54750,0.651331092,0.944996858,0.634740658,0.628437,0.628437,5
41,0,4510,0,3,2,3,1,600,52350,0.705021849,0.921586012,0.877991325,0.827853,0.527853,6
39,1,3145,2,2,9,3,1,600,44850,0.742832773,0.835102801,0.574328447,0.641866,0.441866,10
42,0,3795,0,1,2,2,0,600,52150,0.600530252,0.846336865,0.681237063,0.453,0.453,9
61,0,3790,0,10,1,2,0,2300,84950,0.831994958,0.929273658,0.84358301,0.918482,0.718482,3
38,0,2565,0,2,1,1,1,800,80000,0.681278992,0.800401778,0.845898461,0.750936,0.650936,5
50,1,5765,0,5,7,3,1,500,72750,0.745484874,0.905761806,0.767239882,0.602082,0.702082,7
30,0,1890,0,2,1,4,1,400,38500,0.729498319,0.880050278,0.780837379,0.712473,0.612473,20
25,1,4551,1,6,2,7,1,400,69000,0.527142017,0.865370803,0.462148885,0.487316,0.387316,2
65,1,3215,3,3,6,3,0,1100,72800,0.663984034,0.885504579,0.744252232,0.625399,0.825399,5
36,0,4135,0,3,2,4,0,800,36500,0.663047899,0.887782816,0.708040158,0.76612,0.76612,2
39,0,5190,0,3,2,7,1,1100,47800,0.584286555,0.844081074,0.481973969,0.332335,0.432335,4
30,0,1530,0,6,1,2,1,600,51000,0.705529412,0.90348357,0.498563753,0.65293,0.65293,6
31,0,1360,5,0,5,2,1,900,50150,0.738578151,0.850736218,0.737753397,0.798305,0.798305,6
34,1,6035,5,1,3,2,1,900,57000,0.835511765,0.963054408,0.832502047,0.570758,0.570758,2
48,1,3255,0,2,2,3,0,1000,53800,0.466014286,0.814991471,0.769895035,0.753801,0.553801,12
28,0,1760,3,5,5,10,1,600,55300,0.660477311,0.923718352,0.561542128,0.780049,0.680049,9
38,1,2015,0,2,2,3,0,400,75250,0.772659664,0.919363889,0.700220165,0.894079,0.794079,4
53,0,5010,0,3,1,4,1,400,41850,0.410919328,0.791255163,0.650508997,0.46119,0.56119,12
49,1,2771,0,3,5,1,0,700,71800,0.744077311,0.958587718,0.935386435,0.598944,0.598944,7
20,0,1435,5,1,4,2,1,900,75650,0.774763866,0.795890196,0.67762099,0.395213,0.395213,4
48,1,2370,2,2,2,3,1,600,58700,0.61917479,0.730618154,0.556213853,0.734272,0.734272,5
57,1,2915,0,5,3,1,1,400,47150,0.821688235,0.900094272,0.848109519,0.733949,0.833949,4
39,1,2675,0,15,7,1,1,700,47850,0.736786555,0.901306339,0.64604923,0.6348,0.7348,7
31,1,4290,2,2,2,4,1,800,80350,0.678696639,0.947364877,0.926381334,0.808566,0.808566,6
31,1,3555,7,4,5,2,1,600,65100,0.729863025,0.872138176,0.815605076,0.489813,0.689813,8
46,0,3130,0,5,6,3,1,700,60200,0.782590756,0.989865775,0.823965,0.690878,0.590878,12
51,0,3710,0,9,1,2,1,550,32050,0.701709244,0.902451068,0.766198528,0.701536,0.601536,8
49,0,2760,3,5,5,7,1,600,52200,0.802015126,0.860825552,0.75422082,0.404207,0.504207,7
59,0,3780,0,5,2,4,1,400,37950,0.581730252,0.87219429,0.545140591,0.596557,0.596557,16
28,0,2883,0,2,2,4,0,1200,60000,0.7806,0.915783803,0.718434016,0.715657,0.715657,5
37,0,1775,0,4,2,3,1,800,48900,0.723140336,0.951809122,0.615815743,0.539122,0.739122,2
56,1,5235,0,1,5,3,1,800,40950,0.546940336,0.851880948,0.764233903,0.470559,0.670559,4
56,0,5115,9,5,10,6,0,3200,80650,0.537942857,0.848558987,0.891088253,0.486688,0.786688,6
51,0,3895,0,5,2,7,1,600,49250,0.724939496,0.850691327,0.683811783,0.439008,0.539008,4
37,0,3195,5,1,6,3,1,800,53250,0.708290756,0.876571198,0.642859282,0.533919,0.633919,6
52,1,3650,0,4,1,3,0,400,56550,0.707103361,0.823891183,0.637282007,0.438897,0.638897,4
28,1,8720,9,0,2,5,1,500,68150,0.442935294,0.863126235,0.632384991,0.594881,0.594881,5
30,0,2685,0,1,2,8,1,400,46850,0.727871429,0.905705692,0.720004176,0.522769,0.622769,13
65,0,2140,1,2,5,2,0,1400,85750,0.713295798,0.867525588,0.915348289,0.750967,0.750967,2
50,0,5265,0,5,2,8,1,600,40100,0.619952101,0.841746723,0.863966848,0.527415,0.627415,6
56,0,4100,0,4,3,2,1,1050,69550,0.685839496,0.766665918,0.646362407,0.31593,0.31593,11
32,1,2725,2,2,1,3,0,350,65900,0.652472269,0.90925211,0.831250198,0.710434,0.810434,5
45,1,5150,0,2,7,3,1,400,33800,0.674959664,0.844002514,0.596154949,0.549854,0.549854,13
34,1,5530,0,3,5,3,1,450,31900,0.782204202,0.859703268,0.790846183,0.451726,0.651726,10
41,0,4765,1,4,2,8,1,1200,74250,0.615559664,0.843991291,0.581558882,0.62059,0.72059,3
28,0,3115,0,2,2,4,1,400,64200,0.69557395,0.74300817,0.571250591,0.700452,0.400452,8
22,0,1505,1,1,7,2,1,550,41950,0.647442857,0.742974502,0.814830692,0.36194,0.66194,4
45,0,5140,0,2,6,4,1,600,75200,0.625247059,0.849748608,0.782985117,0.677112,0.577112,6
47,0,5080,0,3,6,4,1,600,48400,0.669917647,0.841746723,0.696838546,0.396891,0.496891,5
30,0,2680,0,1,6,4,1,600,56750,0.700779832,0.903449901,0.683848577,0.675169,0.575169,5
56,0,6565,0,3,3,2,1,400,50000,0.608789916,0.882171395,0.818486982,0.525732,0.825732,3
39,1,2505,0,6,6,4,1,1200,61750,0.707843697,0.96416547,0.850280361,0.683964,0.883964,5
59,0,4040,0,2,2,3,0,1300,65350,0.788134454,0.892238283,0.811869209,0.700641,0.500641,7
29,0,3255,5,1,2,2,1,550,42450,0.5291,0.889993715,0.771626061,0.703573,0.703573,6
30,1,2665,0,2,4,2,1,400,62750,0.71322605,0.939497666,0.792618282,0.714098,0.614098,9
19,0,1145,5,0,3,2,1,525,58550,0.771636975,0.940563836,0.914393358,0.709845,0.809845,6
53,0,3710,0,2,2,2,1,850,34400,0.609043697,0.87219429,0.887129911,0.462544,0.762544,25
39,0,3365,0,3,0,1,1,1350,75750,0.707572269,0.877637368,0.817377175,0.578565,0.378565,4
38,0,2065,6,1,4,4,1,500,42450,0.740118487,0.811557281,0.782826818,0.606366,0.706366,8
55,0,4080,0,2,2,3,1,2100,79100,0.78457479,0.975433202,0.792293126,0.802755,0.502755,7
35,0,2115,0,2,2,2,1,450,43800,0.764738655,0.845293141,0.807389762,0.587162,0.687162,9
39,0,3170,0,4,6,3,1,450,38700,0.655859664,0.881183785,0.681997756,0.360584,0.660584,7
27,0,2040,1,1,1,3,0,400,49200,0.592047059,0.855292692,0.811832415,0.337148,0.637148,9
39,0,2520,0,6,2,7,1,800,55150,0.684531933,0.793600736,0.682438428,0.672464,0.672464,4
59,0,7130,0,5,3,8,1,2900,66250,0.622001681,0.865382025,0.758889371,0.549583,0.549583,5
79,1,4785,0,3,2,4,1,1100,93500,0.703297479,0.938420273,0.882881495,0.664005,0.664005,7
39,0,3145,0,1,8,1,1,900,53750,0.655478151,0.859849165,0.756298394,0.634584,0.634584,3
23,1,3255,0,2,2,5,1,2800,72400,0.707118487,0.902327617,0.931974012,0.808407,0.908407,7
53,0,5100,5,1,6,3,1,1200,57450,0.721078151,0.876649758,0.774087831,0.786593,0.686593,8
62,0,6765,0,1,2,2,1,1600,60150,0.702847059,0.925940474,0.763671726,0.757123,0.557123,7
26,1,5418,2,10,9,10,1,1150,59200,0.686152941,0.903595798,0.637608874,0.451171,0.451171,6
51,0,3005,0,3,6,4,1,500,44000,0.820865546,0.929464446,0.716122844,0.647191,0.647191,7
24,0,3005,6,0,2,3,0,900,72000,0.602806723,0.835102801,0.58713958,0.587919,0.387919,7
33,1,1800,0,7,6,3,1,400,65850,0.842138655,0.958598941,0.702606636,0.734158,0.834158,6
51,1,6760,0,5,4,2,1,400,69650,0.527182353,0.882126504,0.881079448,0.657585,0.757585,4
28,0,4740,0,2,2,3,0,450,38950,0.66752605,0.880072724,0.832502903,0.851272,0.651272,24
56,0,2515,0,2,2,2,1,850,50450,0.614898319,0.877738373,0.617367933,0.567159,0.567159,9
68,1,2760,0,3,2,2,0,400,82650,0.588267227,0.818145089,0.543667123,0.457649,0.557649,6
52,0,2015,2,4,5,6,1,800,73250,0.689836134,0.793522176,0.736304743,0.682705,0.482705,3
64,1,6745,0,6,7,4,1,600,50250,0.681121849,0.858704435,0.819059427,0.751827,0.751827,10
53,0,2525,0,3,6,4,1,900,75700,0.771142017,0.936041031,0.916148343,0.542413,0.842413,5
52,1,6090,2,10,2,5,1,2000,76550,0.826028571,0.913606572,0.732829855,0.54637,0.84637,8
75,1,4100,0,5,5,1,1,600,66850,0.819751261,0.975433202,0.688207374,0.661466,0.561466,3
40,1,6620,6,0,3,3,1,1100,59400,0.735411765,0.878939217,0.796036695,0.646059,0.846059,6
37,0,3600,0,2,2,2,0,2400,44000,0.467368908,0.867693931,0.863290866,0.718381,0.618381,11
37,1,3210,1,4,3,5,1,900,58850,0.603588235,0.775531963,0.414582889,0.368393,0.368393,10
47,0,1795,2,1,0,0,1,600,46800,0.569279832,0.931563117,0.810749989,0.368081,0.368081,4
61,1,3715,0,2,2,2,0,2400,58900,0.782968067,0.913640241,0.669241386,0.574139,0.774139,8
40,1,5005,6,1,1,0,1,400,80450,0.604063025,0.820602891,0.71122155,0.509938,0.509938,4
56,1,3575,0,9,1,3,0,400,94950,0.683366387,0.912416951,0.892340103,0.714804,0.714804,5
43,1,2175,0,4,3,3,1,400,76550,0.682241176,0.914661519,0.740974149,0.644783,0.744783,4
36,0,3055,5,0,7,3,1,800,59200,0.770142017,0.967464985,0.945309672,0.651105,0.751105,4
50,0,6700,0,5,6,4,1,2900,91500,0.528294118,0.936085922,0.690963496,0.660085,0.660085,6
48,1,3145,5,1,4,3,1,700,57700,0.845316807,0.897961932,0.769249002,0.645536,0.545536,2
26,0,4060,5,1,5,2,1,1300,68400,0.845337815,0.932775184,0.857679364,0.593934,0.693934,6
58,1,2505,1,6,4,2,1,1050,82450,0.620896639,0.917018316,0.469051598,0.782551,0.782551,5
37,1,6240,0,10,6,2,1,900,38850,0.709479832,0.975298528,0.851096673,0.716004,0.816004,15
39,1,6735,0,3,6,3,1,800,86400,0.781793277,0.954076136,0.900049715,0.569722,0.869722,6
38,1,2550,3,1,6,3,1,500,63250,0.618042017,0.845158467,0.503282789,0.515524,0.415524,7
63,1,3695,0,3,7,2,1,700,55550,0.735089916,0.985544981,0.95693741,0.774288,0.674288,4
50,0,5265,0,3,2,3,0,1100,34200,0.673892437,0.880083947,0.562855586,0.61776,0.61776,7
51,1,3435,6,0,5,2,0,500,58500,0.77785042,0.867682708,0.772538208,0.835434,0.735434,3
32,0,4692,5,1,2,2,1,1200,60700,0.383016807,0.887939935,0.74555371,0.529869,0.629869,27
33,0,2119,1,3,1,2,1,400,71250,0.815138655,0.975320973,0.904422203,0.607296,0.807296,6
26,0,1585,0,3,2,4,0,600,61350,0.592761345,0.856426199,0.823848628,0.585051,0.685051,9
42,0,4675,0,7,3,2,1,1200,48250,0.691683193,0.878770874,0.885968763,0.787772,0.487772,6
32,0,1980,0,1,2,5,1,600,64150,0.604355462,0.931686569,0.674345474,0.804256,0.604256,5
39,0,3185,0,3,5,2,1,900,78900,0.636271429,0.919330221,0.596549414,0.795031,0.795031,6
33,0,2780,6,1,1,8,0,600,37900,0.658334454,0.864315856,0.8613502,0.693507,0.793507,24
58,0,3190,0,2,1,0,1,500,35400,0.73947563,0.930519393,0.853110071,0.84837,0.64837,10
27,0,2650,0,6,0,0,1,950,80100,0.859694118,0.924885527,0.769853107,0.66757,0.56757,6
40,1,5290,0,2,3,2,1,500,32200,0.706415126,0.783365505,0.550547588,0.426272,0.426272,5
50,0,5135,0,6,6,3,1,799,62400,0.627394958,0.875437691,0.697374197,0.403374,0.603374,3
45,1,3295,0,1,6,4,1,600,37050,0.606755462,0.867604148,0.772770951,0.68445,0.58445,13
40,0,3535,0,2,1,7,1,1600,61200,0.696306723,0.826001077,0.685848284,0.334466,0.534466,10
45,1,5622,0,9,5,2,0,400,43400,0.515373109,0.860937781,0.5427738,0.397324,0.497324,8
48,0,3165,0,3,2,5,1,2700,52900,0.664333613,0.879960496,0.717573209,0.69725,0.69725,7
61,0,5100,0,5,2,8,1,450,51700,0.709712605,0.901396121,0.551012218,0.746654,0.446654,4
38,0,2655,0,1,6,3,1,1100,49800,0.474747899,0.863171126,0.757994337,0.354418,0.354418,12
48,1,2420,5,1,5,2,1,1100,74750,0.826367227,0.950709284,0.921113812,0.815384,0.615384,5
38,0,4655,0,2,2,2,0,2300,36450,0.759217647,0.807124259,0.661810723,0.451244,0.451244,6
27,0,2360,0,1,2,2,1,600,46450,0.732002521,0.911328335,0.803975627,0.819907,0.819907,8
55,1,5120,0,5,1,0,1,2850,74000,0.462789076,0.803757407,0.480399531,0.686667,0.786667,7
30,0,1760,10,1,0,0,1,550,33150,0.800165546,0.828436434,0.612797785,0.755133,0.455133,5
51,1,2735,2,4,6,3,1,400,51200,0.670110924,0.931518226,0.559538142,0.733783,0.433783,3
32,0,1695,3,6,1,3,0,800,54300,0.768187395,0.879994164,0.706615463,0.550004,0.850004,8
48,1,5180,0,6,6,3,1,2800,69150,0.636021849,0.883271234,0.608195976,0.697281,0.797281,9
47,0,7100,7,0,5,2,1,1200,71850,0.714267227,0.814924134,0.701719303,0.728116,0.428116,11
39,0,3580,5,1,2,5,1,500,46400,0.786142857,0.842835338,0.761858556,0.586734,0.586734,5
68,0,3675,0,5,6,1,1,900,64800,0.636056303,0.945109086,0.841063054,0.691562,0.591562,9
46,1,5045,0,3,4,1,1,500,31950,0.650015966,0.881105225,0.71670299,0.768197,0.668197,4
48,0,3640,0,4,2,4,1,500,41700,0.73212437,0.887805261,0.665872602,0.513074,0.613074,6
43,1,2300,3,2,3,2,1,600,42650,0.816811765,0.881071557,0.849547905,0.557937,0.857937,11
63,0,1755,0,10,1,3,0,400,57900,0.681345378,0.771110163,0.681539971,0.46943,0.66943,3
28,0,1760,0,2,6,2,1,1000,78450,0.790148739,0.776822589,0.631702164,0.645225,0.345225,3
50,1,1685,2,5,9,3,1,600,63600,0.645655462,0.901396121,0.577641612,0.611848,0.811848,7
58,1,6235,0,5,2,6,0,700,90800,0.810740336,0.876616089,0.73838745,0.583176,0.583176,5
43,0,3295,6,0,6,4,1,500,31700,0.584310084,0.836281199,0.68982374,0.475014,0.475014,13
58,0,3010,0,2,1,3,0,400,70350,0.709589916,0.918151823,0.77451909,0.950682,0.750682,6
34,1,4250,0,1,2,3,1,500,64050,0.660785714,0.847380589,0.46399885,0.545582,0.545582,5
49,1,2265,0,2,2,4,1,700,58150,0.690457143,0.865348357,0.689400182,0.498494,0.598494,6
33,0,4170,0,4,3,2,1,500,40200,0.499243697,0.853014455,0.65739973,0.646436,0.446436,6
46,1,6190,2,2,4,4,1,600,67750,0.650263866,0.799133597,0.718896935,0.64509,0.44509,4
38,1,6805,9,1,5,2,1,1100,79600,0.851786555,0.830692225,0.674442166,0.527514,0.727514,3
43,1,5125,0,2,3,1,1,1200,67800,0.601426891,0.941753457,0.846284369,0.84536,0.84536,6
28,0,2730,5,1,4,2,1,700,59150,0.769809244,0.846370533,0.80745137,0.831974,0.531974,8
44,1,5245,0,3,2,3,1,3200,89550,0.827654622,0.975264859,0.886825291,0.906705,0.906705,8
49,1,1745,6,3,7,5,1,450,43550,0.781340336,0.842992458,0.724401478,0.802123,0.502123,4
36,0,1855,0,6,8,1,0,500,51150,0.642767227,0.903506015,0.724548654,0.502189,0.702189,6
61,1,3346,0,3,2,2,1,500,48600,0.855631933,0.847515263,0.696445792,0.582001,0.682001,2
22,0,2810,0,3,2,3,0,600,44200,0.660080672,0.90696265,0.742379164,0.399381,0.399381,4
29,0,3185,0,2,2,3,1,600,70800,0.508878992,0.917007093,0.631827948,0.495751,0.495751,4
63,0,5065,1,3,2,5,1,3100,74100,0.39664958,0.833879512,0.8161065,0.562794,0.762794,18
40,0,2170,0,2,9,3,1,400,55200,0.599694958,0.863137457,0.519597047,0.474544,0.674544,5
34,1,5255,0,5,4,2,1,900,46000,0.724671429,0.877693482,0.807581432,0.515394,0.815394,4
50,0,4985,0,2,2,3,0,800,56750,0.843421849,0.901328784,0.838830603,0.602921,0.802921,2
33,0,2485,9,0,4,3,1,1300,80100,0.752160504,0.881127671,0.831187734,0.788593,0.588593,6
59,0,2170,3,2,1,4,0,500,75150,0.719040336,0.91585114,0.875813638,0.906614,0.706614,6
35,0,6255,0,6,6,4,1,600,39400,0.618136975,0.932786407,0.666061706,0.603498,0.703498,9
62,0,5220,0,6,6,4,1,400,66000,0.596998319,0.902316394,0.592643267,0.586313,0.586313,3
38,1,4285,0,8,2,7,1,1000,81500,0.869361345,0.991055396,0.965085127,0.958013,0.758013,6
36,0,3340,5,3,7,4,0,600,52450,0.688278151,0.928252379,0.852442646,0.520765,0.520765,6
35,0,4190,0,3,1,3,0,500,49800,0.689945378,0.782254444,0.670927062,0.469427,0.669427,7
56,1,5010,0,2,6,4,1,550,37850,0.537591597,0.882216287,0.613842561,0.773374,0.573374,11
34,1,3570,0,3,1,4,0,550,71050,0.763369748,0.89467364,0.868949431,0.846203,0.646203,6
54,0,5220,0,9,2,2,1,1550,61500,0.777956303,0.924806967,0.979996937,0.758224,0.658224,7
43,0,4015,0,3,0,0,1,2800,70700,0.726973109,0.888972437,0.736182382,0.594461,0.394461,6
50,1,3500,0,4,3,7,1,1050,63850,0.646509244,0.968643383,0.764644626,0.801725,0.801725,3
47,0,3745,0,7,3,3,1,1350,50050,0.598282353,0.842891453,0.446267598,0.457615,0.257615,5
47,1,5020,0,6,7,2,1,700,76450,0.736630252,0.967509876,0.833166049,0.554797,0.754797,6
56,1,3760,0,5,3,3,1,1600,62100,0.743117647,0.912473065,0.7136123,0.521344,0.721344,3
31,1,3270,1,0,2,4,0,1400,82400,0.749254622,0.800233435,0.796915471,0.646536,0.646536,5
53,0,5285,0,2,6,4,1,400,60600,0.609196639,0.872126953,0.642966241,0.632056,0.532056,6
35,1,5532,0,2,1,3,1,550,37450,0.707815966,0.847492817,0.740870613,0.623814,0.823814,11
25,0,1765,0,9,7,2,1,600,49050,0.634260504,0.850803555,0.650503007,0.433825,0.633825,5
50,0,2000,6,3,5,2,0,700,40900,0.583245378,0.868861106,0.418412025,0.544628,0.644628,10
46,0,2610,0,2,1,3,0,2400,57450,0.720762185,0.905694469,0.639579488,0.557959,0.757959,2
38,0,5505,0,2,7,4,1,1100,64050,0.451516807,0.919217992,0.934143142,0.719535,0.719535,18
39,1,5175,0,2,6,3,1,1000,73950,0.748042857,0.864237296,0.905630413,0.665663,0.665663,3
57,0,3110,0,4,1,1,1,1000,48950,0.670795798,0.886626863,0.835572201,0.610564,0.510564,10
18,1,2225,5,0,6,2,1,500,32650,0.648806723,0.758832376,0.543818577,0.623861,0.423861,5
34,1,3295,3,5,1,3,0,600,78000,0.805983193,0.967464985,0.946720677,0.827291,0.527291,7
48,0,3710,1,3,3,3,1,400,49350,0.680454622,0.771188723,0.559691307,0.806724,0.706724,14
59,0,7170,0,3,7,4,1,2900,64300,0.581145378,0.861970282,0.701349653,0.855639,0.655639,4
48,1,5130,4,9,5,3,1,1200,64900,0.62299916,0.967464985,0.755066225,0.390116,0.690116,2
37,1,5760,2,1,5,2,1,3300,59950,0.630016807,0.88100422,0.541822292,0.729886,0.629886,10
55,0,3905,0,7,1,8,1,400,73900,0.729614286,0.905716915,0.939715283,0.824559,0.724559,10
53,1,3160,6,1,6,4,1,950,85650,0.738631933,0.964109355,0.884338706,0.498791,0.598791,9
33,0,3660,5,2,5,2,1,400,61900,0.641197479,0.827280481,0.593706869,0.560419,0.560419,3
32,0,2210,0,1,6,3,1,1100,81500,0.715269748,0.845079907,0.590622168,0.467406,0.667406,3
34,1,2100,10,6,2,3,1,700,55050,0.687963025,0.911350781,0.707999086,0.810697,0.710697,8
70,0,6040,0,6,1,6,0,700,35200,0.577878992,0.885639253,0.787834215,0.630904,0.630904,9
